id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
214,0,4,1,2,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.8,0.4,0.8306623863,6,1,-1,0,0,11,1,1,0,1,99,2,0.316227766,0.7132982697,0.3687817783,3.4641016151,0.9,0.7,0.1,4,3,8,1,10,2,9,4,0,3,10,1,1,1,0,1,0
215,0,5,3,5,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0.9,0.8,0.9354143467,7,1,-1,0,-1,1,1,1,3,1,31,3,0.3605551275,0.5225296068999999,0.3937003937,0.0,0.5,0.4,0.1,1,3,6,3,9,1,9,6,1,2,7,0,0,0,1,1,0
216,0,0,1,11,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,0.4,0.8403868157,11,1,0,1,1,12,1,1,2,1,104,2,0.3741657387,0.7518572047,0.331662479,3.4641016151,0.7,0.0,0.7,1,3,7,0,10,3,6,3,2,5,10,0,0,0,0,1,0
217,1,1,1,5,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.4,0.0,0.7516648189,10,1,-1,0,0,6,1,1,0,1,104,1,0.3160696126,0.5450187653,0.3456877203,2.0,0.1,0.1,0.8,4,1,8,4,11,2,10,9,1,1,6,0,1,0,0,0,0
218,0,5,1,7,1,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0.8,0.7,1.3160072188,10,1,-1,0,1,11,1,1,0,1,69,2,0.4242640687,1.0627939554,-1.0,3.4641016151,0.8,0.7,0.7,2,1,9,2,8,4,7,3,2,2,6,0,1,0,0,0,0
221,0,2,1,3,0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0.9,0.5,-1.0,11,1,-1,0,-1,1,1,1,3,1,31,3,0.3974921383,0.5004956221,0.3987480407,0.0,0.0,0.2,0.8,4,4,7,2,7,5,8,9,2,5,4,0,0,0,0,0,0
223,0,0,3,7,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.6,1.1567735301,7,1,-1,0,-1,1,1,1,2,1,40,2,0.3741657387,0.7724351051999999,0.3814446225,3.1622776602,0.2,0.8,0.2,3,2,10,5,10,1,10,6,1,3,8,0,1,0,1,0,1
224,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.1,0.5055937104,10,1,-1,0,0,11,1,0,0,1,76,2,0.316227766,0.8481506376000001,0.3794733192,3.7416573868,0.0,0.0,0.6,2,2,7,3,9,0,9,9,4,6,5,0,1,1,0,0,0
225,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.1,0.2,-1.0,6,1,-1,0,-1,14,1,1,2,1,104,1,0.3160696126,0.5013205701,0.3556683849,1.4142135624,0.5,0.3,0.3,3,3,6,4,11,1,8,6,2,2,9,0,1,0,0,1,0
227,0,7,1,10,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,0.9,1.6,1.675559608,11,1,1,0,0,0,1,1,2,1,46,3,0.4,0.7907784636,0.3003331484,3.3166247904,0.3,0.0,0.2,1,2,9,2,6,4,6,5,3,1,4,0,0,1,0,0,0
229,0,3,1,4,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.6,0.4,0.6661456297,10,1,1,0,0,1,1,1,2,1,38,3,0.316227766,0.751829724,0.299165506,3.6055512755,0.2,0.3,0.9,3,0,9,7,8,3,11,6,0,3,8,0,1,0,0,1,0
235,0,3,1,6,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0.9,0.4,0.9182183836,11,0,0,9,1,8,-1,1,2,1,104,3,0.5196152423,1.6553319809,0.5057667446999999,3.0,0.2,0.0,0.8,2,0,9,0,9,1,6,5,1,3,6,0,1,0,0,0,0
239,0,3,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.9,0.4,0.7335700376000001,11,1,-1,0,-1,0,1,1,3,1,39,3,0.3160696126,0.6258382808,0.3744329045000001,2.4494897428,0.8,0.5,0.2,3,1,8,4,11,1,9,3,0,2,9,0,1,1,0,1,0
244,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0.6,0.1,0.7137051212000001,6,1,-1,0,-1,11,1,0,2,1,76,3,0.316227766,0.8009292123999999,0.3794733192,3.7416573868,0.9,0.2,0.6,4,2,10,0,12,2,10,4,2,3,6,0,0,0,0,0,1
248,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.8,1.5,1.1986972095,11,1,-1,0,-1,0,1,1,2,1,88,3,0.4,0.7412575868000001,0.3974921383,2.8284271247,0.3,0.5,0.0,1,2,9,4,9,2,8,8,1,4,11,0,0,1,0,0,1
261,0,0,1,5,0,6,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.2,0.6403124237,11,1,-1,0,-1,14,0,1,1,1,42,2,0.4,0.7533670974,0.3937003937,3.3166247904,0.1,0.6,0.9,1,1,6,3,10,2,8,3,1,3,6,0,1,1,0,0,1
263,0,2,1,6,0,4,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.4,0.7846177413,7,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.593595293,0.3583294573,2.6457513111,0.3,0.6,0.1,3,0,7,1,11,6,7,6,2,2,10,0,1,0,0,0,0
264,0,5,1,8,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.4,0.0,0.810863737,6,1,-1,0,0,0,1,1,0,1,32,1,0.316227766,0.5721678364,0.3615245497,2.4494897428,0.7,0.4,0.9,2,3,9,2,11,1,5,7,2,5,5,0,0,0,0,0,1
265,0,1,2,5,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.3,1.4489220131,2,1,-1,0,-1,1,1,1,0,1,104,3,0.4242640687,0.9993592989,-1.0,3.6055512755,0.7,0.9,0.4,5,1,10,3,10,5,7,7,2,2,8,0,1,0,0,0,0
266,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0.1,0.3,-1.0,7,1,0,0,0,0,1,1,2,1,43,3,0.4,0.6419237616,0.3003331484,2.4494897428,0.1,0.2,0.9,1,1,9,4,7,3,10,6,0,2,3,0,0,1,0,0,0
269,0,1,2,4,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.8,0.6,1.0289557814,6,1,-1,0,0,1,1,1,0,1,38,0,0.316227766,0.705761414,0.3598610843,3.4641016151,0.7,0.8,0.7,3,1,10,4,11,2,4,1,3,4,9,0,1,0,1,0,0
271,0,2,1,5,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.3,0.0,-1.0,11,0,1,1,1,0,1,1,2,1,75,2,0.4472135955,1.1109150424,0.3823610859,3.4641016151,0.8,0.8,0.6,1,3,7,4,10,2,8,7,0,5,7,0,1,1,0,0,0
280,0,4,1,3,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.4,0.0,0.5968668193,11,1,-1,0,-1,1,1,1,0,1,91,3,0.4179712909,0.9792052774,0.3657868232,3.4641016151,0.8,0.2,0.2,1,3,9,1,9,0,12,5,0,2,5,0,0,0,1,0,0
284,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.9,0.4,0.7709571973,7,1,1,0,0,1,1,1,2,1,10,2,0.316227766,0.6200006665,0.3193743885,2.6457513111,0.1,0.6,0.3,2,3,9,4,10,4,5,7,0,4,14,0,0,1,0,1,0
285,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.6,0.2,0.5562148865,7,1,1,0,0,0,1,0,2,1,23,3,0.4,0.9899599291,0.3309078422,3.6055512755,0.3,0.3,0.6,3,0,6,4,11,0,7,9,2,5,7,0,0,0,0,0,0
286,0,3,2,5,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0.2,0.2,-1.0,5,1,1,0,1,0,1,1,2,1,54,3,0.4,0.9463937643,0.32,3.6055512755,0.9,0.6,0.7,3,3,9,5,12,3,7,0,1,7,9,1,1,1,1,0,0
301,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0.3,0.3,-1.0,10,1,-1,0,1,0,1,1,0,1,32,3,0.3160696126,0.5310600657,0.3649657518,1.4142135624,0.3,0.8,0.5,3,3,9,2,10,2,9,5,3,0,11,0,1,1,0,0,0
302,0,0,1,9,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.7,0.7,1.1913752557,7,1,0,0,0,14,1,1,2,1,82,3,0.316227766,0.6784005253000001,0.3292415527,3.1622776602,0.5,0.0,0.6,3,2,9,4,11,0,11,6,1,0,8,0,1,1,0,0,0
305,0,2,3,3,1,4,0,1,0,0,0,0,0,0,0,6,0,1,0,0.7,0.8,1.6968721225,11,0,0,0,1,11,1,1,2,1,2,3,0.4242640687,1.0152697805,-1.0,3.6055512755,0.6,0.9,0.2,3,1,7,3,8,4,11,6,2,4,6,0,1,0,0,0,0
306,0,2,1,6,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.6466258578,10,1,-1,8,0,11,0,0,0,1,71,2,0.4898979486,1.4041005474,0.4949747468,3.6055512755,0.0,0.7,0.1,2,3,8,5,11,3,5,2,2,2,12,1,0,1,0,0,0
307,0,3,1,3,1,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.7,1.2,0.9912113801,11,1,1,0,1,14,1,1,2,1,82,3,0.316227766,0.6427600609,0.3292415527,3.0,0.2,0.8,0.6,2,5,7,3,10,3,5,2,3,1,11,0,1,1,1,1,0
309,0,5,1,7,0,5,1,0,0,0,0,0,0,0,0,13,1,0,0,0.7,0.9,1.0105691466,11,1,1,0,1,17,1,1,2,1,104,3,0.4220189569,0.7360689645999999,0.3435112807,2.0,0.1,0.8,0.5,1,2,9,3,8,2,4,3,1,5,7,0,1,1,0,0,0
310,0,4,2,5,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.7,1.1656543227,4,1,-1,0,1,1,1,1,0,1,104,2,0.4242640687,0.9754104879,-1.0,3.4641016151,0.3,0.4,0.5,3,2,10,3,10,3,6,5,1,3,6,0,0,0,0,0,1
311,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.4,0.0,0.7262919523,7,1,-1,0,-1,6,1,1,0,1,26,3,0.3741657387,0.6143262116,0.3907684737,2.8284271247,0.9,0.0,0.9,2,2,6,1,8,2,6,5,1,5,11,0,0,1,0,1,1
312,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.5,0.2,0.8638576272,6,1,-1,0,0,11,1,1,0,1,19,1,0.3155946768,0.5151827085,0.3626292873,1.0,0.4,0.1,0.0,3,3,9,5,6,6,8,6,1,2,10,0,0,1,0,1,0
313,0,1,1,5,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.8,0.4,0.8824681297,11,1,-1,0,-1,0,1,1,2,1,32,3,0.316227766,0.6574430812,0.3615245497,3.1622776602,0.2,0.7,0.9,4,1,8,1,10,3,5,3,1,4,7,1,0,0,0,0,0
316,0,5,2,1,1,0,0,1,0,0,0,0,0,0,0,10,0,1,0,0.8,0.6,1.0114964162,11,0,1,0,1,7,1,0,2,1,104,3,0.4,1.2035612617,0.3802630668,3.7416573868,0.4,0.0,0.6,4,4,7,3,10,1,7,5,3,5,9,0,1,0,0,0,0
319,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1,0.2,-1.0,0,1,-1,2,1,1,1,1,0,1,90,0,0.3974921383,0.6017021311,0.4266145802,1.4142135624,0.8,0.7,0.7,1,2,9,1,11,2,8,9,1,0,8,0,0,1,0,0,0
321,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0.2,0.3,-1.0,9,1,0,0,0,14,1,1,2,1,68,3,0.4,0.8203884385,0.3443835072,2.8284271247,0.2,0.5,0.0,0,1,7,2,10,0,13,5,0,2,5,1,1,1,0,1,0
324,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.8,0.9552486587,11,1,-1,0,-1,14,1,0,2,1,82,3,0.316227766,0.7603962647,0.3685105155,3.6055512755,0.8,0.7,0.8,3,0,6,4,9,2,7,6,0,4,16,0,0,0,0,0,0
325,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.4,0.0,0.4974937186,7,1,-1,0,-1,11,1,0,2,1,36,3,0.3741657387,0.8805168467,0.3793415348,3.6055512755,0.0,0.0,0.2,2,2,7,3,12,1,7,2,2,5,3,0,1,1,0,1,0
326,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0.0,0.9058835466,7,1,-1,0,-1,11,1,1,2,1,104,2,0.4469899328,0.6799975693000001,0.4086563348,2.0,0.0,0.1,0.9,1,1,9,2,11,1,4,5,1,2,5,0,0,0,0,1,1
328,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.0,0.4,0.9216154296,10,1,-1,0,1,1,1,0,0,1,80,2,0.316227766,0.7842588753,-1.0,3.6055512755,0.5,0.7,0.6,3,3,7,3,11,0,11,3,0,2,4,1,0,1,1,0,0
330,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0.9,1.6,1.7596164355,10,0,-1,0,1,11,1,1,0,1,44,3,0.4458699362,0.6865141316,0.4458699362,2.2360679775,0.0,0.9,0.0,1,1,9,4,12,3,9,8,1,2,5,0,0,0,0,0,0
338,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0.0,0.6656763478,11,1,-1,0,-1,14,1,1,2,1,82,3,0.316227766,0.6961375137000001,0.3685105155,3.3166247904,0.7,0.5,0.1,3,2,9,3,10,2,12,5,2,3,7,0,1,0,0,0,1
339,0,6,1,8,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.4,0.6062177826,6,1,-1,0,1,0,1,1,4,1,87,3,0.316227766,0.7368404741,0.3615245497,3.4641016151,0.4,0.9,0.5,3,1,6,6,11,3,14,10,4,0,9,0,0,1,0,0,0
340,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0.4,1.1467344941,5,1,-1,0,-1,1,0,1,2,1,10,2,0.316227766,0.5455871051,0.3860051813,1.4142135624,0.7,0.4,0.4,3,1,8,4,8,4,9,5,0,5,5,1,1,1,0,1,0
342,0,5,1,8,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.2,0.3,-1.0,11,1,1,0,1,1,1,1,2,1,25,3,0.4,0.830388737,-1.0,3.6055512755,0.1,0.4,0.5,2,1,9,2,9,3,4,2,3,2,6,0,1,1,0,0,0
344,0,3,2,1,1,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0.4,0.0,0.7403546447,11,1,1,0,0,7,1,1,2,1,92,3,0.3741657387,0.7750766424,0.3278719262,3.4641016151,0.0,0.8,0.5,3,0,10,3,9,3,11,3,1,0,8,0,1,0,0,0,0
346,0,4,1,5,1,4,0,1,0,0,0,0,0,0,0,13,1,0,0,0.4,0.4,0.9151502609,4,1,-1,0,1,14,1,1,0,1,104,2,0.316227766,0.7247113987999999,0.3937003937,3.3166247904,0.4,0.4,0.8,1,0,8,4,11,4,4,6,2,3,4,0,1,1,1,0,0
350,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0.2,0.4,-1.0,10,0,-1,0,1,15,1,1,0,1,5,2,0.4242640687,0.9963466322,0.4,3.1622776602,0.5,0.4,0.1,3,1,8,1,12,2,5,7,2,3,6,0,0,0,1,1,1
351,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.4,0.0,0.7652613933,3,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7206373442,0.3615245497,3.4641016151,0.8,0.5,0.9,1,2,8,3,9,3,8,4,2,1,9,0,1,1,0,0,0
360,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.7,0.2,0.7335700376000001,11,1,0,0,1,1,1,1,2,1,25,3,0.4,0.8395566520000001,-1.0,3.4641016151,0.3,0.7,0.2,3,3,10,5,11,2,9,4,3,2,2,0,1,1,1,0,0
363,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,1.1632390124,11,1,-1,0,-1,14,1,0,2,1,72,3,0.4,1.1286831353,0.4093897898,3.7416573868,0.4,0.8,0.8,3,2,8,5,9,2,12,3,0,3,10,0,1,1,1,0,0
364,0,5,1,6,1,6,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.4,0.9130991184,11,1,-1,0,-1,1,1,1,3,1,10,2,0.316227766,0.5225493768,0.3860051813,1.0,0.2,0.5,0.9,1,1,6,2,10,2,5,4,0,4,6,0,0,1,1,1,0
367,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.4,0.0,0.7132671309,7,1,-1,0,-1,14,1,1,2,1,82,3,0.3160696126,0.5516691427,0.3651027253,1.7320508076,0.2,0.3,0.6,4,1,8,1,8,2,9,8,2,2,7,1,0,1,0,0,0
370,0,6,1,5,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.6,0.4,0.6656763478,9,1,1,9,1,17,1,0,2,1,104,3,0.4242640687,1.0945871708,-1.0,3.7416573868,0.6,0.0,0.6,4,4,6,4,9,2,7,5,0,2,7,0,1,1,1,0,0
372,0,5,1,6,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.9,1.4,2.0971707131,11,0,-1,0,-1,7,1,1,2,1,96,3,0.4472135955,0.8576882489000001,0.4301162634,3.0,0.5,0.6,0.5,3,0,9,4,10,1,11,5,1,3,8,0,1,1,0,0,0
374,0,2,2,2,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.9,1.2,1.2759800155,10,0,-1,0,0,10,1,1,0,1,28,3,0.3741657387,0.8611687234000001,0.3820994635,3.1622776602,0.6,0.5,0.7,2,3,6,1,9,2,9,5,2,5,9,0,0,0,1,1,0
375,0,5,1,3,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.4,0.4,0.7284401142,8,1,-1,0,1,0,1,1,0,1,86,3,0.4,0.8958697699,-1.0,3.1622776602,0.3,0.4,0.6,4,2,9,3,11,2,12,8,2,1,9,0,0,1,0,1,0
378,0,2,1,7,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.4,0.0,0.8385254916,4,1,-1,0,0,14,1,1,0,1,60,1,0.316227766,0.6111227981,0.34727510710000004,3.0,0.2,0.1,0.3,2,3,8,2,11,4,12,1,1,1,9,1,1,0,1,0,1
380,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.3,0.1,-1.0,7,1,-1,0,-1,0,1,1,0,1,87,3,0.316227766,0.7189006759000001,0.3615245497,3.4641016151,0.2,0.9,0.8,4,1,8,1,11,3,13,3,1,5,3,0,1,0,0,0,0
389,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.1,0.2,-1.0,9,0,0,0,1,4,1,1,-1,1,104,2,0.4472135955,1.0866488785,0.3704051835,3.3166247904,0.4,0.7,0.4,3,4,8,3,8,1,6,2,4,2,9,0,0,1,0,1,0
395,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9,0.8,1.3451301052000002,11,1,-1,2,-1,1,1,1,2,1,90,0,0.4242640687,0.6476754365,0.4166533331,2.0,0.9,0.8,0.5,2,1,10,5,9,4,9,11,1,2,10,0,1,0,1,0,0
397,0,5,2,7,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.3,1.1,7,1,1,0,0,1,1,1,2,0,10,2,0.316227766,0.6154350742,0.3193743885,2.6457513111,0.2,0.7,0.9,2,3,9,3,9,1,7,4,1,1,10,0,1,1,0,0,0
398,0,0,4,9,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.4,0.0,0.7441438033,10,1,-1,0,1,0,1,1,0,1,62,3,0.4,0.8133569861,0.3826225294,3.0,0.5,0.6,0.6,1,2,9,4,10,2,5,0,0,2,11,0,1,1,1,0,0
399,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9,0.4,0.9340770846,6,1,-1,0,1,4,1,1,0,1,104,2,0.4,0.6240033375999999,0.3943348831,2.4494897428,0.3,0.4,0.5,1,3,6,2,6,2,16,4,1,1,8,0,1,0,0,1,0
401,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0.9,0.8,0.9470348462,6,1,-1,0,1,6,1,0,0,1,33,2,0.4,1.0743727749,-1.0,3.7416573868,0.0,0.1,0.8,3,1,6,4,11,4,8,4,0,4,4,0,1,1,0,1,0
404,0,2,2,1,0,-1,0,0,0,1,0,0,0,0,0,7,1,0,0,0.6,0.2,0.6712860790999999,8,1,1,0,1,11,-1,1,0,1,67,2,0.3741657387,0.6764638244,0.3008321791,3.1622776602,0.0,0.7,0.0,2,1,9,4,8,3,11,6,2,3,7,0,1,1,1,1,0
406,0,5,1,6,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.3,0.831790238,7,1,-1,0,-1,6,1,1,2,1,73,3,0.4,0.8091292126,0.4180908992,3.1622776602,0.4,0.9,0.6,4,2,9,0,7,2,13,9,1,4,11,0,1,1,1,0,0
408,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0.3,0.4,-1.0,6,1,-1,0,1,4,1,1,0,1,104,3,0.3986226286,0.6587146261,0.3633180425,2.2360679775,0.2,0.9,0.7,2,4,10,2,8,2,8,6,2,3,12,0,1,1,0,0,0
410,0,6,1,9,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.9,0.2,0.5344389582,10,1,-1,0,1,0,1,1,0,1,32,1,0.3160696126,0.4291063171,0.3619392214,0.0,0.8,0.8,0.5,1,1,8,1,12,5,8,6,0,2,8,0,0,0,0,1,0
413,0,4,1,5,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,1.8,2.0472542588,11,0,1,0,1,15,1,1,2,1,5,2,0.4472135955,1.0700660364,0.32557641190000003,3.3166247904,0.9,0.4,0.3,4,2,7,3,10,3,13,8,1,6,10,0,1,1,0,1,0
417,0,2,1,6,0,3,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,1.2,1.5,11,1,-1,0,-1,6,1,1,2,1,77,2,0.3741657387,0.7788484825,-1.0,3.4641016151,0.4,0.1,0.0,3,3,6,3,8,1,12,6,3,1,4,0,1,0,1,0,1
420,0,1,1,7,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0.5,0.0,-1.0,10,1,-1,8,1,14,1,1,0,1,18,2,0.5656854249000001,1.5541107845,0.5656854249000001,3.6055512755,0.6,0.5,0.6,1,1,6,2,9,2,6,4,1,2,12,0,1,1,1,0,0
425,0,4,2,4,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.4,0.4,0.6882949948999999,6,1,-1,0,1,1,1,1,0,1,10,2,0.316227766,0.7080265904999999,0.3814446225,3.1622776602,0.1,0.9,0.4,2,4,8,3,12,2,11,8,1,2,7,0,1,1,0,0,0
429,0,2,1,4,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.5,0.5,0.9813893213,7,0,-1,0,-1,15,1,1,2,1,5,2,0.4242640687,0.7918750631999999,0.4,2.2360679775,0.4,0.4,0.2,3,0,9,5,10,2,9,4,4,1,6,0,0,0,0,0,0
430,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.4,0.0,1.3467553601,11,0,0,9,0,9,1,1,2,1,104,3,0.4472135955,1.3438565449000002,0.3872983346,3.6055512755,0.8,0.5,0.0,2,2,9,3,11,1,6,9,3,3,8,0,1,0,0,0,0
431,0,5,1,7,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.7,1.1,1.3532368603,4,1,-1,0,1,10,1,1,0,1,28,3,0.3741657387,1.0199629308,0.3820994635,3.6055512755,0.4,0.5,0.7,3,2,6,3,7,3,10,2,3,2,2,0,0,1,0,1,0
432,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.9,0.4,0.6982120022,6,1,-1,0,1,11,0,1,0,1,103,1,0.316227766,0.5203701797,0.3307567082,1.7320508076,0.7,0.9,0.0,4,1,9,6,9,3,12,5,1,3,5,0,1,0,0,0,1
433,0,5,1,9,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.9,0.4,0.7416198487000001,7,1,0,0,1,0,1,1,3,1,43,1,0.4220189569,0.5163044139999999,-1.0,0.0,0.4,0.4,0.1,1,2,6,3,10,2,10,3,0,6,9,1,0,1,1,1,0
434,0,5,1,5,1,6,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.3,0.6495190528,7,1,-1,0,-1,14,1,1,1,1,42,2,0.4,0.7546002170999999,0.3937003937,3.3166247904,0.0,0.5,0.5,2,4,7,4,10,5,8,6,3,6,8,1,0,1,0,0,0
435,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.1,0.1,-1.0,10,1,-1,0,0,11,1,1,0,1,76,2,0.316227766,0.7887771684999999,0.3794733192,3.6055512755,0.4,0.3,0.2,3,2,7,4,8,1,3,3,3,2,11,0,1,0,0,1,0
437,0,0,1,8,0,4,1,0,0,0,0,0,0,0,0,11,1,0,0,0.7,0.5,0.9263503657,11,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.6964787467,0.3615245497,3.1622776602,0.5,0.9,0.8,4,1,10,4,9,3,9,1,1,1,11,0,1,0,0,1,0
439,0,3,1,4,1,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.9,1.3,0.5578978401,11,1,1,0,1,9,1,0,2,1,21,3,0.316227766,0.9008581767,0.3130495168,3.7416573868,0.0,0.4,0.0,2,1,9,3,6,1,12,5,0,5,12,0,0,1,0,1,0
440,0,5,3,9,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.3,0.0,0.8411301921,6,1,-1,9,1,9,1,0,0,1,104,2,0.4472135955,1.5141078982,0.4449719092,3.7416573868,0.3,0.0,0.5,3,1,7,4,8,2,9,4,1,2,9,0,1,0,0,1,0
441,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.3,0.5539629952,6,1,-1,0,0,1,1,0,0,1,74,2,0.4,0.8770018423,0.3784177586,3.6055512755,0.7,0.9,0.4,3,2,8,4,11,3,10,8,1,4,13,1,0,1,1,0,1
444,0,0,1,7,1,0,0,1,0,0,0,0,0,0,0,12,0,0,1,0.9,0.3,0.863495802,7,0,-1,0,-1,11,1,1,2,1,7,3,0.4242640687,0.7866526006,0.4129164564,3.1622776602,0.8,0.1,0.8,3,4,7,3,10,1,7,10,2,1,4,1,0,1,0,1,0
